Timestamp,CPU usage,Memory usage,Network received,Network transmitted
1376841396,3.0,380282.4,7.666666666666668,2.6
1376841696,3.3666666666666667,592793.8666666667,7.866666666666666,3.2
1376841996,3.033333333333333,553646.4,7.533333333333332,2.2
1376842296,2.966666666666667,374689.6,7.333333333333332,2.066666666666667
1376842596,3.266666666666667,514499.2,7.466666666666668,2.8
1376842896,3.066666666666667,576016.8,7.4,1.8666666666666667
1376843196,2.966666666666667,447390.93333333335,7.2666666666666675,2.066666666666667
1376843496,3.3,531276.8,7.7333333333333325,3.066666666666667
1376843796,3.0,346727.46666666673,7.333333333333332,2.1333333333333333
1376844096,2.966666666666667,369097.06666666665,7.133333333333334,1.9333333333333331
1376844396,3.333333333333333,475353.6,7.333333333333332,2.6666666666666665
1376844696,3.0,536869.6,6.933333333333334,1.8
1376844996,3.0,788528.0,7.0,1.8666666666666667
1376845296,3.266666666666667,525685.0666666668,7.2666666666666675,2.6666666666666665
1376845596,3.0,564831.2,7.2666666666666675,2.066666666666667
1376845896,3.033333333333333,408243.46666666673,6.933333333333334,1.8666666666666667
1376846196,3.333333333333333,475353.33333333326,7.2,2.7333333333333334
1376846496,3.033333333333333,402652.26666666666,7.2,1.8666666666666667
1376846796,3.0,380282.4,7.2666666666666675,1.8666666666666667
1376847096,3.3,749381.6,7.466666666666668,2.6
1376847396,3.0,514499.2,7.333333333333332,2.0
1376847696,3.0,391467.2,7.133333333333334,1.9333333333333331
1376847996,3.333333333333333,676679.2,7.4,2.7333333333333334
1376848296,2.966666666666667,408243.7333333333,7.0,1.8
1376848596,3.0,313173.06666666665,7.0,1.8
1376848896,3.3,503315.46666666673,7.333333333333332,2.533333333333333
1376849196,2.933333333333333,564830.9333333332,7.066666666666666,2.066666666666667
1376849496,3.0,436207.2,7.0,2.0
1376849796,3.3666666666666667,788527.4666666667,7.4,2.8666666666666667
1376850096,3.033333333333333,620754.9333333332,7.133333333333334,1.9333333333333331
1376850396,3.0,374689.6,7.133333333333334,1.8666666666666667
1376850696,3.266666666666667,514500.26666666655,7.7333333333333325,3.2
1376850996,2.933333333333333,782934.4,7.4,2.2666666666666666
1376851296,3.033333333333333,598385.6,7.466666666666668,2.2666666666666666
1376851596,3.4,665494.9333333332,7.7333333333333325,3.2
1376851896,3.0,609571.2,7.2,1.9333333333333331
1376852196,2.966666666666667,452983.7333333333,7.0,1.8
1376852496,3.3,520092.0,7.2,2.6666666666666665
1376852796,3.0,503314.1333333334,7.2,2.066666666666667
1376853096,3.0,447392.0,7.333333333333332,2.066666666666667
1376853396,3.3,486537.6,7.6,3.0
1376853697,3.0,503315.46666666673,7.133333333333334,1.8666666666666667
1376853996,3.0,682272.0,7.133333333333334,2.066666666666667
1376854297,3.3,643124.8,7.333333333333332,2.8
1376854597,3.0,458575.7333333333,7.0,2.0
1376854897,2.933333333333333,609571.2,7.133333333333334,2.066666666666667
1376855197,3.266666666666667,620756.0,7.133333333333334,2.7333333333333334
1376855497,2.966666666666667,452984.0,7.066666666666666,1.9333333333333331
1376855797,3.0,464168.53333333327,7.0,1.9333333333333331
1376856097,3.266666666666667,564832.2666666667,7.2666666666666675,2.6666666666666665
1376856397,2.933333333333333,564831.2,7.2666666666666675,2.0
1376856697,2.9,441798.13333333336,7.2,1.9333333333333331
1376856997,3.266666666666667,665493.8666666667,7.2666666666666675,2.6
1376857297,3.1,654309.6,7.133333333333334,2.066666666666667
1376857597,3.0,419428.0,7.2,1.8
1376857897,3.3,536869.0666666668,7.4,2.8
1376858197,3.0,391467.2,7.533333333333332,2.2
1376858497,3.033333333333333,564830.9333333332,7.466666666666668,2.2
1376858797,3.333333333333333,548053.3333333335,7.533333333333332,2.933333333333333
1376859097,3.0,536869.6,7.066666666666666,2.0
1376859397,2.966666666666667,542461.8666666667,7.066666666666666,2.0
1376859697,3.3,587201.6,7.066666666666666,2.6
1376859997,3.066666666666667,760564.5333333333,7.066666666666666,2.0
1376860297,3.0,413836.26666666666,7.133333333333334,1.8666666666666667
1376860597,3.3666666666666667,531277.3333333335,7.333333333333332,2.8
1376860897,3.033333333333333,643124.8,7.066666666666666,1.9333333333333331
1376861197,3.0,413837.33333333326,7.2,1.8666666666666667
1376861497,3.4,520092.0,7.333333333333332,2.6
1376861797,3.0,486537.6,7.333333333333332,1.9333333333333331
1376862097,3.0,357911.7333333333,7.2,1.9333333333333331
1376862397,3.233333333333333,570424.0,7.2666666666666675,2.6
1376862697,2.966666666666667,603977.6,6.8,1.7333333333333334
1376862997,3.033333333333333,520092.8,7.2666666666666675,2.0
1376863298,3.3,486537.33333333326,7.066666666666666,2.466666666666667
1376863598,3.0,626347.2,7.2666666666666675,1.8666666666666667
1376863898,3.0,369097.33333333326,7.133333333333334,1.8666666666666667
1376864198,3.333333333333333,452982.93333333347,7.4,2.8
1376864498,3.066666666666667,447390.93333333335,7.2,2.066666666666667
1376864798,3.0,341136.26666666666,7.466666666666668,2.2
1376865098,3.3,408244.0,7.6,3.0
1376865398,3.0,391467.46666666673,7.666666666666668,2.6
1376865698,3.0,447391.2,7.4,2.333333333333333
1376865998,3.433333333333333,637532.2666666667,7.7333333333333325,2.933333333333333
1376866299,3.033333333333333,447390.93333333335,7.2666666666666675,2.066666666666667
1376866599,2.966666666666667,413836.0,7.2666666666666675,2.0
1376866899,3.4,603978.4,7.2666666666666675,2.466666666666667
1376867199,3.0,520092.26666666655,7.333333333333332,2.1333333333333333
1376867500,2.966666666666667,536869.6,7.133333333333334,1.8666666666666667
1376867801,3.3666666666666667,620755.2,7.2666666666666675,2.7333333333333334
1376868101,2.933333333333333,598385.6,7.2,1.6666666666666667
1376868401,2.966666666666667,380282.13333333336,7.2,1.9333333333333331
1376868701,4.466666666666667,822081.8666666667,7.4,3.1333333333333333
1376869001,3.0,1224734.933333333,7.133333333333334,1.9333333333333331
1376869301,3.0,609571.2,7.133333333333334,1.8
1376869601,3.3,564832.0,7.333333333333332,2.7333333333333334
1376869901,3.033333333333333,531277.6,6.933333333333334,1.8666666666666667
1376870201,3.066666666666667,492129.8666666666,7.066666666666666,1.7333333333333334
1376870501,3.333333333333333,570424.5333333333,7.0,2.466666666666667
1376870801,3.0,576016.0,7.0,1.9333333333333331
1376871101,2.966666666666667,425021.8666666666,7.0,2.0
1376871401,3.333333333333333,564830.9333333332,7.2666666666666675,2.6
1376871701,3.066666666666667,598386.4,6.933333333333334,1.8666666666666667
1376872001,2.966666666666667,531276.8,7.066666666666666,1.8666666666666667
1376872301,3.3,419429.06666666665,7.333333333333332,2.7333333333333334
1376872601,3.0,447390.93333333335,7.6,2.333333333333333
1376872901,3.0,419429.6,7.6,2.333333333333333
1376873201,3.3666666666666667,637532.8,7.466666666666668,2.7333333333333334
1376873501,2.966666666666667,464168.0,7.066666666666666,1.8666666666666667
1376873801,2.966666666666667,441798.4,7.2,1.9333333333333331
1376874101,3.333333333333333,548054.1333333333,7.333333333333332,2.6666666666666665
1376874401,3.066666666666667,475353.06666666653,7.466666666666668,2.333333333333333
1376874701,3.0,609570.4,7.6,2.2666666666666666
1376875001,3.3,822081.6,7.2,2.7333333333333334
1376875301,3.033333333333333,503314.93333333347,7.066666666666666,1.9333333333333331
1376875601,3.033333333333333,402652.0,7.0,1.9333333333333331
1376875901,3.8666666666666663,570424.0,7.2666666666666675,2.933333333333333
1376876201,3.3,928337.6,7.0,2.0
1376876501,3.0,553646.6666666665,7.0,1.7333333333333334
1376876801,3.333333333333333,587201.0666666668,7.2666666666666675,2.8666666666666667
1376877101,3.033333333333333,503315.2,7.066666666666666,2.0
1376877401,3.0,492129.6,7.133333333333334,2.0
1376877701,3.4,631939.4666666667,7.066666666666666,2.533333333333333
1376878001,3.0,732602.9333333332,7.2,1.8
1376878302,3.0,536869.0666666668,7.133333333333334,1.8666666666666667
1376878602,3.3666666666666667,497722.93333333347,7.466666666666668,2.8
1376878902,3.1333333333333333,542461.3333333335,7.133333333333334,1.9333333333333331
1376879202,2.933333333333333,402652.0,7.066666666666666,1.8666666666666667
1376879502,3.2,503315.2,7.2,2.6
1376879802,3.0,503314.66666666674,7.066666666666666,1.7333333333333334
1376880102,3.0,397059.7333333333,7.466666666666668,2.2
1376880402,3.333333333333333,581608.2666666667,7.4,2.8666666666666667
1376880702,3.0,508907.46666666673,7.0,2.0
1376881002,2.966666666666667,581608.8,7.0,1.9333333333333331
1376881302,3.4,497723.2,7.2666666666666675,2.533333333333333
1376881602,3.0,480945.33333333326,7.333333333333332,2.1333333333333333
1376881902,3.0,413836.26666666666,7.2666666666666675,2.0
1376882202,3.3,665494.6666666665,7.2666666666666675,2.7333333333333334
1376882502,2.966666666666667,603977.6,7.133333333333334,1.9333333333333331
1376882802,3.066666666666667,385874.4,7.333333333333332,2.0
1376883102,3.333333333333333,503315.2,7.4,2.7333333333333334
1376883402,3.0,603978.4,7.2,1.8
1376883702,3.0,671086.4,7.066666666666666,1.9333333333333331
1376884002,3.3,637532.8,7.133333333333334,2.6
1376884302,2.966666666666667,570423.2,7.0,1.7333333333333334
1376884602,3.0,436205.6,7.133333333333334,1.8
1376884902,3.266666666666667,603977.6,7.2666666666666675,2.466666666666667
1376885202,2.966666666666667,385874.4,7.0,1.9333333333333331
1376885502,2.966666666666667,536869.6,7.2,1.8666666666666667
1376885802,3.333333333333333,369097.6,7.6,2.933333333333333
1376886102,3.0,352320.0,7.333333333333332,2.1333333333333333
1376886402,3.0,313172.53333333327,7.6,2.1333333333333333
1376886702,3.3,598385.3333333335,7.7333333333333325,3.066666666666667
1376887002,3.0,469760.8,7.4,2.2
1376887302,3.0,419428.8,7.4,2.1333333333333333
1376887602,3.3,620756.0,7.2666666666666675,2.8
1376887902,3.0,402652.8,7.066666666666666,2.0
1376888202,2.933333333333333,268434.4,7.2666666666666675,2.0
1376888502,3.466666666666667,425021.6,7.333333333333332,2.533333333333333
1376888802,3.066666666666667,469760.8,7.0,1.7333333333333334
1376889102,3.0,486538.4,7.0,1.7333333333333334
1376889403,3.3,436205.6,7.4,2.6666666666666665
1376889703,3.0,648717.3333333335,7.133333333333334,1.8
1376890003,2.966666666666667,721419.2,7.2,2.1333333333333333
1376890303,3.333333333333333,553645.6,7.2666666666666675,2.6666666666666665
1376890603,2.966666666666667,486537.6,7.0,1.8
1376890903,3.0,369096.8,7.066666666666666,1.8666666666666667
1376891203,3.333333333333333,570423.2,7.066666666666666,2.6
1376891503,3.0,408243.7333333333,7.133333333333334,1.8
1376891803,3.0,587200.0,7.2,1.8666666666666667
1376892103,3.3,564830.9333333332,7.133333333333334,2.533333333333333
1376892403,3.0,413836.0,7.0,2.0
1376892703,3.0,603978.4,7.0,1.8666666666666667
1376893003,3.3666666666666667,559240.0,7.333333333333332,2.8666666666666667
1376893303,3.033333333333333,503314.4,7.133333333333334,1.8
1376893603,3.0,296397.06666666665,7.066666666666666,2.0
1376893903,3.4,525685.6,7.2666666666666675,2.7333333333333334
1376894203,3.066666666666667,503315.2,7.333333333333332,2.2
1376894503,3.033333333333333,419429.6,7.133333333333334,2.0
1376894803,3.333333333333333,508908.0,7.4,2.8
1376895103,2.966666666666667,503315.2,7.4,2.0
1376895403,3.0,480945.33333333326,7.2,2.066666666666667
1376895703,3.433333333333333,754973.0666666668,7.4,2.6666666666666665
1376896003,3.066666666666667,615162.9333333332,7.2666666666666675,2.066666666666667
1376896304,3.0,452983.2,7.6,2.2666666666666666
1376896604,3.266666666666667,654309.6,7.866666666666666,3.0
1376896904,3.0,369097.6,7.333333333333332,2.2
1376897204,3.0,385875.2,7.0,1.9333333333333331
1376897504,3.3,598385.3333333335,7.2666666666666675,2.8666666666666667
1376897804,3.0,536869.3333333335,7.133333333333334,1.8666666666666667
1376898104,3.066666666666667,486537.8666666666,7.133333333333334,1.9333333333333331
1376898404,3.333333333333333,631939.7333333333,7.2,2.8
1376898704,3.033333333333333,637532.8,7.066666666666666,2.066666666666667
1376899004,3.0,536869.6,7.2,2.0
1376899304,3.3,598385.6,7.2,2.6666666666666665
1376899604,2.933333333333333,520092.8,7.133333333333334,1.8
1376899904,3.033333333333333,464168.0,7.2666666666666675,1.8
1376900204,3.3666666666666667,620756.0,7.466666666666668,2.6666666666666665
1376900504,3.033333333333333,480945.6,6.933333333333334,1.7333333333333334
1376900804,3.0,335543.2,7.066666666666666,1.8666666666666667
1376901104,3.3,475353.06666666653,7.133333333333334,2.7333333333333334
1376901404,2.966666666666667,514499.46666666673,7.2,1.7333333333333334
1376901704,3.1,659902.1333333333,7.2666666666666675,2.0
1376902004,3.3666666666666667,654309.6,7.533333333333332,2.933333333333333
1376902304,3.0,581608.8,7.2,2.1333333333333333
1376902604,3.0,497722.66666666674,7.0,2.0
1376902904,3.3,581608.8,7.6,2.6
1376903204,3.0,564831.7333333333,7.466666666666668,2.333333333333333
1376903504,3.0,391466.66666666674,7.4,2.333333333333333
1376903804,3.333333333333333,570424.2666666667,7.666666666666668,3.066666666666667
1376904104,3.1,531276.8,7.4,2.333333333333333
1376904404,3.0,402652.0,7.4,1.9333333333333331
1376904704,3.333333333333333,799712.0,7.333333333333332,2.6
1376905004,3.0,631940.0,7.133333333333334,1.8666666666666667
1376905304,3.0,341136.26666666666,6.933333333333334,1.6666666666666667
1376905604,3.433333333333333,480944.8,7.333333333333332,2.8666666666666667
1376905904,3.033333333333333,492130.4,7.2,1.8666666666666667
1376906204,3.0,357912.26666666666,7.066666666666666,2.0
1376906504,3.3,369097.33333333326,7.2666666666666675,2.533333333333333
1376906804,3.0,564831.2,7.2,1.8666666666666667
1376907104,2.966666666666667,352320.0,6.933333333333334,1.8
1376907404,3.433333333333333,458575.46666666673,7.4,2.933333333333333
1376907704,3.066666666666667,816489.6,7.333333333333332,2.1333333333333333
1376908004,2.966666666666667,497722.66666666674,7.2666666666666675,1.9333333333333331
1376908304,3.233333333333333,480944.53333333327,7.2666666666666675,2.7333333333333334
1376908604,3.0,525684.2666666667,6.933333333333334,1.7333333333333334
1376908904,3.033333333333333,464168.8,7.066666666666666,1.8666666666666667
1376909204,3.433333333333333,469760.53333333327,7.4,2.8
1376909504,3.0,525684.5333333333,7.066666666666666,1.8
1376909804,3.0,475352.53333333327,7.133333333333334,1.9333333333333331
1376910104,3.333333333333333,486537.8666666666,7.533333333333332,2.6666666666666665
1376910404,3.0,397059.46666666673,7.0,2.0
1376910705,3.033333333333333,536869.3333333335,7.4,2.066666666666667
1376911005,3.266666666666667,542461.6,7.666666666666668,3.2
1376911305,3.033333333333333,676679.2,7.333333333333332,2.066666666666667
1376911605,3.0,419429.6,7.133333333333334,2.0
1376911905,3.333333333333333,581608.0,7.2666666666666675,2.7333333333333334
1376912205,2.966666666666667,497722.66666666674,7.066666666666666,1.8
1376912505,3.0,274026.13333333336,7.2,1.8666666666666667
1376912805,3.333333333333333,425021.06666666665,7.2666666666666675,2.6666666666666665
1376913105,3.066666666666667,419429.8666666666,7.066666666666666,1.9333333333333331
1376913405,3.0,441798.4,6.933333333333334,1.9333333333333331
1376913705,3.333333333333333,749380.5333333333,7.0,2.533333333333333
1376914005,3.0,559238.6666666665,7.066666666666666,2.0
1376914305,3.0,492130.66666666674,7.0,2.0
1376914605,3.3666666666666667,525684.5333333333,7.333333333333332,2.8666666666666667
1376914905,3.166666666666667,458575.7333333333,7.066666666666666,2.0
1376915205,3.0,441799.2,7.2,2.066666666666667
1376915505,3.3666666666666667,721419.2,7.2,2.7333333333333334
1376915805,3.0,508906.93333333347,7.2666666666666675,2.066666666666667
1376916105,3.0,514500.0,7.2,1.9333333333333331
1376916405,3.333333333333333,671087.4666666667,7.533333333333332,2.7333333333333334
1376916705,3.066666666666667,559238.9333333332,7.2,1.9333333333333331
1376917005,3.0,363504.53333333327,7.4,2.066666666666667
1376917305,3.3,475353.6,7.6,2.8
1376917605,3.0,637533.0666666668,7.333333333333332,2.0
1376917905,3.0,397058.93333333335,7.2666666666666675,2.066666666666667
1376918205,3.3,480945.8666666666,7.333333333333332,2.8666666666666667
1376918505,3.0,637532.2666666667,7.066666666666666,2.066666666666667
1376918805,3.066666666666667,436206.4,7.133333333333334,2.1333333333333333
1376919105,3.3666666666666667,430613.6,7.2666666666666675,2.8666666666666667
1376919405,3.0,441798.93333333335,7.133333333333334,2.066666666666667
1376919705,2.9,447391.2,7.066666666666666,2.066666666666667
1376920005,3.3666666666666667,671087.2,7.2666666666666675,2.6
1376920306,3.0,581608.0,7.133333333333334,1.8
1376920606,3.0,514498.93333333347,7.133333333333334,1.8666666666666667
1376920906,3.333333333333333,659902.4,7.2666666666666675,2.6
1376921206,3.0,564830.9333333332,7.2,1.9333333333333331
1376921506,3.0,525684.8,6.933333333333334,1.8666666666666667
1376921806,3.3666666666666667,413836.8,7.466666666666668,2.6666666666666665
1376922106,3.033333333333333,536870.1333333333,7.2,2.0
1376922406,3.0,620754.9333333332,7.133333333333334,2.0
1376922706,3.4,699048.8,7.2,2.6666666666666665
1376923006,3.0,452983.2,7.133333333333334,2.0
1376923306,3.0,447391.46666666673,7.066666666666666,2.0
1376923606,4.3,704641.0666666668,7.2666666666666675,3.2666666666666666
1376923906,2.966666666666667,939521.6,7.133333333333334,2.0
1376924206,2.966666666666667,536869.6,7.333333333333332,2.1333333333333333
1376924506,3.4,620755.7333333333,7.533333333333332,2.8666666666666667
1376924806,3.0,587201.3333333335,7.4,2.2
1376925106,2.966666666666667,425021.06666666665,7.4,2.1333333333333333
1376925406,3.233333333333333,559239.2,7.466666666666668,3.066666666666667
1376925706,3.166666666666667,531276.8,7.2666666666666675,2.1333333333333333
1376926006,3.066666666666667,480945.8666666666,7.2,2.0
1376926306,3.4,576017.0666666668,7.466666666666668,2.6
1376926606,3.0,592793.8666666667,7.4,2.1333333333333333
1376926906,3.0,341134.9333333333,7.533333333333332,2.1333333333333333
1376927206,3.3,425021.06666666665,7.7333333333333325,3.1333333333333333
1376927506,3.0,766158.1333333333,7.2,1.8
1376927806,2.966666666666667,475353.6,7.133333333333334,2.0
1376928106,3.333333333333333,385874.93333333335,7.133333333333334,2.4
1376928406,2.933333333333333,486537.8666666666,7.333333333333332,1.8666666666666667
1376928706,3.066666666666667,659901.6,7.2,2.0
1376929006,3.4,626347.2,7.466666666666668,2.8
1376929306,3.033333333333333,570423.7333333333,7.0,2.0
1376929606,2.933333333333333,486538.4,7.066666666666666,1.8
1376929906,3.333333333333333,469760.8,7.4,2.7333333333333334
1376930207,3.0,492129.8666666666,7.2666666666666675,1.8
1376930507,3.0,469760.0,7.2,1.9333333333333331
1376930807,3.3,508906.66666666674,7.333333333333332,2.8
1376931107,2.966666666666667,441798.66666666674,6.8,1.6666666666666667
1376931407,3.0,380282.13333333336,7.0,1.8
1376931707,3.433333333333333,654309.6,7.2666666666666675,2.333333333333333
1376932007,3.0,520091.7333333333,7.2666666666666675,1.9333333333333331
1376932307,3.0,413837.06666666665,7.333333333333332,2.0
1376932607,3.3666666666666667,413836.0,7.4,2.7333333333333334
1376932907,3.066666666666667,531277.3333333335,7.2666666666666675,2.066666666666667
1376933207,3.0,486537.33333333326,7.4,2.066666666666667
1376933507,3.333333333333333,503314.66666666674,7.4,2.6666666666666665
1376933807,2.9,402652.0,7.533333333333332,2.333333333333333
1376934107,3.0,452983.2,7.533333333333332,2.4
1376934407,3.333333333333333,413836.53333333327,7.8,3.066666666666667
1376934707,3.066666666666667,659901.8666666667,7.333333333333332,2.2666666666666666
1376935007,3.0,643124.8,7.0,2.0
1376935307,3.333333333333333,492130.1333333334,7.0,2.533333333333333
1376935607,3.0,419429.33333333326,7.0,2.0
1376935907,3.0,430613.33333333326,7.0,1.9333333333333331
1376936207,3.3666666666666667,452983.2,7.2666666666666675,2.933333333333333
1376936507,2.966666666666667,363505.06666666665,7.0,1.8666666666666667
1376936807,2.8666666666666667,307580.26666666666,7.066666666666666,1.8666666666666667
1376937107,3.433333333333333,559239.7333333333,7.333333333333332,2.933333333333333
1376937407,3.033333333333333,553646.4,7.333333333333332,1.8
1376937707,3.1,520091.7333333333,7.133333333333334,2.0
1376938007,3.3,654309.6,7.333333333333332,2.8666666666666667
1376938307,3.0,486537.6,7.0,1.8
1376938607,3.033333333333333,385874.4,7.0,1.8666666666666667
1376938907,3.3,576016.5333333333,7.066666666666666,2.533333333333333
1376939208,3.0,570424.5333333333,7.2,1.7333333333333334
1376939508,3.0,520092.0,7.0,2.0
1376939808,3.333333333333333,385875.2,7.333333333333332,2.8
1376940108,3.0,514499.7333333333,7.0,2.0
1376940408,2.933333333333333,436205.6,7.0,2.0
1376940708,3.333333333333333,631940.5333333333,7.4,2.933333333333333
1376941008,3.0,587200.0,7.066666666666666,2.0
1376941308,2.966666666666667,587201.6,7.066666666666666,2.0
1376941608,3.3666666666666667,598386.4,7.4,2.8666666666666667
1376941908,3.0,738196.8,7.133333333333334,1.9333333333333331
1376942208,2.966666666666667,363505.06666666665,7.2,2.066666666666667
1376942508,3.233333333333333,531277.0666666668,7.133333333333334,2.6
1376942808,3.0,536868.8,7.066666666666666,2.0
1376943108,3.0,592793.6,7.066666666666666,1.7333333333333334
1376943408,3.4,441797.8666666666,7.6,2.8
1376943708,3.1,878005.6,7.066666666666666,1.8666666666666667
1376944008,3.0,570423.2,7.2,1.8
1376944308,3.333333333333333,587201.3333333335,7.2666666666666675,2.8
1376944608,2.966666666666667,587201.6,7.0,1.9333333333333331
1376944908,3.0,357913.33333333326,7.066666666666666,2.0
1376945208,3.333333333333333,693456.5333333333,7.133333333333334,2.7333333333333334
1376945508,2.966666666666667,620755.2,7.066666666666666,1.9333333333333331
1376945808,3.0,553647.2,7.066666666666666,2.0
1376946108,3.333333333333333,654309.6,7.133333333333334,2.6
1376946408,3.0,520092.0,7.2,1.9333333333333331
1376946708,3.066666666666667,570424.0,7.133333333333334,1.9333333333333331
1376947008,3.4,620756.0,7.333333333333332,2.933333333333333
1376947309,3.033333333333333,520092.8,7.333333333333332,2.1333333333333333
1376947609,3.0,385874.4,7.133333333333334,2.066666666666667
1376947909,3.3666666666666667,553647.2,7.4,2.8
1376948209,3.0,458576.0,7.133333333333334,1.8666666666666667
1376948509,3.066666666666667,447390.66666666674,7.2666666666666675,2.066666666666667
1376948809,3.4,536869.6,7.2666666666666675,2.7333333333333334
1376949109,3.033333333333333,430613.33333333326,7.2,1.8
1376949408,3.0,234880.0,6.933333333333334,1.9333333333333331
1376949709,3.433333333333333,693456.5333333333,7.133333333333334,2.533333333333333
1376950009,3.0,553647.2,7.066666666666666,2.0
1376950309,3.1,447390.93333333335,7.2,1.9333333333333331
1376950609,3.3666666666666667,687864.0,7.2666666666666675,2.8
1376950909,3.0,503315.2,7.466666666666668,2.1333333333333333
1376951209,2.966666666666667,352320.8,7.466666666666668,1.8666666666666667
1376951509,3.3,374689.6,7.466666666666668,2.933333333333333
1376951809,3.033333333333333,352320.0,7.2666666666666675,1.9333333333333331
1376952109,3.033333333333333,318765.6,7.2,1.9333333333333331
1376952409,3.433333333333333,520092.8,7.4,2.8666666666666667
1376952709,3.1,520092.26666666655,7.133333333333334,1.8
1376953009,3.0,497722.66666666674,7.066666666666666,1.6666666666666667
1376953309,3.466666666666667,553647.2,7.2666666666666675,2.533333333333333
1376953610,3.0,637532.8,7.066666666666666,1.8666666666666667
1376953910,3.0,492130.1333333334,7.133333333333334,1.8
1376954210,3.4,643125.0666666668,7.333333333333332,2.8666666666666667
1376954510,3.033333333333333,469760.8,7.0,1.8666666666666667
1376954810,3.0,329950.66666666674,7.0,1.7333333333333334
1376955110,3.3,559239.7333333333,7.2666666666666675,2.6
1376955410,3.0,609570.6666666665,6.933333333333334,1.6666666666666667
1376955710,3.066666666666667,581609.0666666668,7.066666666666666,1.8666666666666667
1376956010,3.3666666666666667,576016.5333333333,7.2666666666666675,2.8
1376956310,3.033333333333333,553646.4,7.0,2.0
1376956610,2.966666666666667,452982.93333333347,7.066666666666666,1.9333333333333331
1376956910,3.3,693456.8,7.0,2.533333333333333
1376957210,3.0,559238.4,7.066666666666666,2.0
1376957510,3.0,425021.8666666666,7.133333333333334,1.7333333333333334
1376957810,3.3666666666666667,503314.1333333334,7.4,2.7333333333333334
1376958110,3.033333333333333,475353.33333333326,7.2,1.8
1376958410,3.0,469760.8,7.2666666666666675,2.066666666666667
1376958710,3.3666666666666667,933929.6,7.466666666666668,2.8666666666666667
1376959010,3.0,603978.1333333333,7.333333333333332,2.2
1376959310,2.966666666666667,341135.46666666673,7.2666666666666675,2.066666666666667
1376959610,3.333333333333333,531276.8,7.2666666666666675,2.7333333333333334
1376959910,3.033333333333333,475353.6,7.2,1.9333333333333331
1376960210,3.1,475352.26666666655,6.933333333333334,1.8
1376960510,3.333333333333333,475352.0,7.133333333333334,2.6
1376960810,3.0,380281.6,7.0,1.8666666666666667
1376961110,3.0,313173.06666666665,7.066666666666666,2.0
1376961410,3.4,497722.4,7.2,2.8666666666666667
1376961710,3.066666666666667,805304.0,7.0,2.0
1376962010,2.966666666666667,514500.0,7.0,2.0
1376962311,3.333333333333333,520093.06666666653,7.2666666666666675,2.7333333333333334
1376962611,3.766666666666667,822081.3333333335,7.2,2.2666666666666666
1376962911,3.0,603978.4,7.133333333333334,2.0
1376963211,3.333333333333333,732602.4,7.2666666666666675,2.7333333333333334
1376963511,2.966666666666667,548053.8666666667,7.2666666666666675,1.9333333333333331
1376963811,3.0,441799.2,7.2666666666666675,2.0
1376964111,3.3666666666666667,548054.1333333333,7.133333333333334,2.533333333333333
1376964411,3.0,397059.2,7.133333333333334,2.0
1376964711,3.033333333333333,425021.8666666666,7.133333333333334,1.9333333333333331
1376965011,3.333333333333333,369097.6,7.4,2.6666666666666665
1376965311,2.9,413836.53333333327,7.2666666666666675,1.8
1376965611,3.0,425021.06666666665,7.133333333333334,2.1333333333333333
1376965911,3.4,559238.9333333332,7.2666666666666675,2.8
1376966211,3.0,715826.6666666665,7.133333333333334,2.0
1376966511,3.0,464168.53333333327,7.0,1.9333333333333331
1376966811,3.333333333333333,408244.26666666666,7.333333333333332,2.6666666666666665
1376967111,3.033333333333333,464168.26666666655,7.066666666666666,2.0
1376967411,3.033333333333333,341135.7333333333,7.066666666666666,2.0
1376967711,3.4,553647.4666666667,7.133333333333334,2.533333333333333
1376968011,2.966666666666667,615163.2,7.133333333333334,1.7333333333333334
1376968311,2.966666666666667,514500.0,7.2666666666666675,2.0
1376968611,3.333333333333333,620755.7333333333,7.533333333333332,2.6
1376968911,3.0,542461.6,7.2,1.9333333333333331
1376969211,2.933333333333333,531277.0666666668,7.133333333333334,1.8666666666666667
1376969511,3.333333333333333,631940.5333333333,7.2666666666666675,2.8
1376969811,2.966666666666667,508907.7333333333,7.133333333333334,1.7333333333333334
1376970111,3.0,374689.33333333326,7.2,1.7333333333333334
1376970411,3.3666666666666667,559238.4,7.2666666666666675,2.533333333333333
1376970711,3.0,766158.1333333333,7.066666666666666,2.0
1376971011,3.0,626346.9333333332,7.0,2.0
1376971311,3.4,536869.3333333335,7.133333333333334,2.466666666666667
1376971611,3.033333333333333,464168.26666666655,7.066666666666666,2.0
1376971911,3.0,408244.26666666666,7.333333333333332,2.066666666666667
1376972211,3.4,458576.53333333327,7.533333333333332,2.8
1376972512,3.0,452984.0,7.466666666666668,2.2666666666666666
1376972812,3.0,408244.53333333327,7.333333333333332,2.333333333333333
1376973112,3.3666666666666667,548053.6,7.466666666666668,3.1333333333333333
1376973412,3.0,469760.53333333327,7.4,2.2666666666666666
1376973712,3.0,609570.9333333332,7.2,1.9333333333333331
1376974012,3.266666666666667,542461.8666666667,7.2,2.6
1376974312,3.0,570424.2666666667,7.0,1.8666666666666667
1376974612,3.0,352320.26666666666,7.066666666666666,1.8666666666666667
1376974912,3.333333333333333,413836.0,7.4,2.6
1376975212,3.0,475352.8,7.066666666666666,1.7333333333333334
